     9000	2020-08-24 09:16:26	1	0	4	0
     9000	2020-08-24 09:17:07	1	0	4	0
     9000	2020-08-24 09:17:36	1	0	4	0
    42101	2020-08-24 10:35:28	1	0	15	0
    42101	2020-08-24 17:15:50	1	5	15	0
    42101	2020-08-24 17:15:52	1	5	15	0
    42602	2020-08-24 17:16:19	1	5	15	0
    42602	2020-08-25 07:23:30	1	5	15	0
    42602	2020-08-25 07:23:34	1	5	15	0
    42502	2020-08-25 07:23:54	1	5	15	0
    42502	2020-08-25 07:23:56	1	5	15	0
    42301	2020-08-25 07:43:26	1	5	15	0
    42301	2020-08-25 07:44:03	1	5	15	0
    42505	2020-08-25 07:51:53	1	5	15	0
    42505	2020-08-25 07:51:55	1	5	15	0
    42101	2020-08-25 07:54:53	1	5	15	0
    42101	2020-08-25 07:54:55	1	5	15	0
    42402	2020-08-25 08:04:17	1	5	15	0
    42402	2020-08-25 08:04:20	1	5	15	0
    42402	2020-08-25 08:04:27	1	5	15	0
    42501	2020-08-25 08:14:47	1	5	15	0
    42503	2020-08-25 08:24:02	1	5	15	0
    42503	2020-08-25 08:24:04	1	5	15	0
    42504	2020-08-25 08:24:37	1	5	15	0
    42504	2020-08-25 08:24:39	1	5	15	0
    42504	2020-08-25 08:24:44	1	5	15	0
    42504	2020-08-25 08:24:46	1	5	15	0
    42504	2020-08-25 08:24:52	1	5	15	0
    42504	2020-08-25 08:24:54	1	5	15	0
    42504	2020-08-25 08:25:18	1	5	15	0
    42504	2020-08-25 08:25:20	1	5	15	0
    42601	2020-08-25 08:29:07	1	5	15	0
    42601	2020-08-25 08:29:09	1	5	15	0
    42303	2020-08-25 09:13:48	1	5	15	0
    42504	2020-08-25 16:01:41	1	5	15	0
    42504	2020-08-25 16:01:44	1	5	15	0
    42505	2020-08-25 16:07:10	1	5	15	0
    42505	2020-08-25 16:07:12	1	5	15	0
    42502	2020-08-25 16:07:19	1	5	15	0
    42502	2020-08-25 16:07:40	1	5	15	0
    42502	2020-08-25 16:07:54	1	1	15	0
    42502	2020-08-25 16:07:56	1	1	15	0
    42505	2020-08-25 16:08:00	1	1	15	0
    42505	2020-08-25 16:08:03	1	1	15	0
    42503	2020-08-25 16:08:22	1	1	15	0
    42503	2020-08-25 16:08:39	1	1	15	0
    42503	2020-08-25 16:08:41	1	1	15	0
    42301	2020-08-25 16:09:20	1	1	15	0
    42301	2020-08-25 16:09:31	1	1	15	0
    42501	2020-08-25 16:14:23	1	1	15	0
    42501	2020-08-25 16:14:25	1	1	15	0
    42601	2020-08-25 16:24:43	1	1	15	0
    42101	2020-08-25 16:34:29	1	1	15	0
    42101	2020-08-25 16:34:31	1	1	15	0
    42303	2020-08-25 17:01:21	1	1	15	0
    42303	2020-08-25 17:01:37	1	1	15	0
