     9000	2020-08-17 14:23:14	1	0	4	0
     8000	2020-08-17 14:23:16	1	0	4	0
        1	2020-08-17 14:23:18	1	0	4	0
     9000	2020-08-25 10:45:05	1	0	4	0
     9000	2020-08-25 10:45:12	1	0	4	0
     9000	2020-08-25 10:45:19	1	0	4	0
    36301	2020-08-25 10:54:14	1	0	15	0
    36301	2020-08-25 10:54:17	1	0	15	0
    36101	2020-08-25 10:55:05	1	0	15	0
    36501	2020-08-25 11:12:08	1	0	15	0
    36501	2020-08-25 11:14:37	1	0	15	0
    36501	2020-08-25 11:14:40	1	0	15	0
    36301	2020-08-25 11:36:20	1	0	15	0
    36403	2020-08-25 11:39:07	1	0	15	0
    36301	2020-08-25 11:42:49	1	0	15	0
    36301	2020-08-25 11:47:38	1	0	15	0
    36303	2020-08-25 11:48:23	1	0	15	0
    36303	2020-08-25 11:48:26	1	0	15	0
    36401	2020-08-25 11:48:37	1	0	15	0
    36301	2020-08-25 11:49:39	1	0	15	0
    36301	2020-08-25 11:49:46	1	0	15	0
    36301	2020-08-25 11:49:56	1	0	15	0
     9000	2020-08-25 11:50:44	1	0	4	0
    36601	2020-08-25 11:50:52	1	0	15	0
    36601	2020-08-25 11:50:54	1	0	15	0
    36301	2020-08-25 11:51:01	1	0	15	0
    36301	2020-08-25 11:51:08	1	0	15	0
    36301	2020-08-25 11:51:10	1	0	15	0
    36601	2020-08-25 11:51:16	1	0	15	0
    36403	2020-08-25 11:51:45	1	0	15	0
    36403	2020-08-25 11:51:48	1	0	15	0
    36302	2020-08-25 11:52:09	1	0	15	0
    36302	2020-08-25 11:52:11	1	0	15	0
    36303	2020-08-25 11:52:22	1	0	15	0
    36303	2020-08-25 11:52:35	1	0	15	0
    36303	2020-08-25 11:52:37	1	0	15	0
    36303	2020-08-25 11:52:40	1	0	15	0
    36404	2020-08-25 11:53:22	1	0	15	0
    36404	2020-08-25 11:53:24	1	0	15	0
    36301	2020-08-25 12:04:00	1	0	15	0
    36301	2020-08-25 12:04:02	1	0	15	0
    36301	2020-08-25 12:11:14	1	0	15	0
    36301	2020-08-25 12:11:39	1	0	15	0
    36301	2020-08-25 12:12:02	1	0	15	0
