     9000	2020-08-23 10:52:51	1	0	4	0
     9000	2020-08-23 10:52:52	1	0	4	0
     9000	2020-08-23 10:53:08	1	0	4	0
    33301	2020-08-23 11:42:38	1	1	15	0
    33301	2020-08-23 11:42:40	1	1	15	0
    33301	2020-08-23 11:42:42	1	1	15	0
    33301	2020-08-23 11:42:44	1	1	15	0
    33301	2020-08-23 11:42:58	1	1	15	0
    33301	2020-08-23 11:43:00	1	1	15	0
    33301	2020-08-23 11:43:06	1	1	15	0
    33301	2020-08-23 11:43:09	1	1	15	0
    33601	2020-08-23 11:46:48	1	1	15	0
    33601	2020-08-23 11:46:50	1	1	15	0
    33402	2020-08-23 11:49:02	1	1	15	0
    33201	2020-08-23 11:50:08	1	1	15	0
    33201	2020-08-23 11:50:11	1	1	15	0
    33301	2020-08-23 11:50:40	1	1	15	0
     9007	2020-08-23 11:50:43	1	1	4	0
    33603	2020-08-23 11:52:04	1	1	15	0
    33603	2020-08-23 11:52:06	1	1	15	0
    33302	2020-08-23 11:53:31	1	1	15	0
    33302	2020-08-23 11:53:33	1	1	15	0
    33401	2020-08-23 11:55:32	1	1	15	0
    33602	2020-08-23 11:57:01	1	1	15	0
    33602	2020-08-23 11:57:02	1	1	15	0
    33303	2020-08-23 12:10:14	1	1	15	0
    33303	2020-08-23 12:10:15	1	1	15	0
    33303	2020-08-23 12:10:40	1	1	15	0
    33303	2020-08-23 12:13:56	1	1	15	0
    33303	2020-08-23 12:13:57	1	1	15	0
    33303	2020-08-23 12:14:07	1	1	15	0
    33303	2020-08-23 12:14:11	1	1	15	0
    33301	2020-08-23 12:18:59	1	1	15	0
    33301	2020-08-23 12:19:01	1	1	15	0
    33303	2020-08-23 12:20:30	1	1	15	0
    33303	2020-08-23 12:21:07	1	1	15	0
    33101	2020-08-23 12:22:38	1	1	15	0
    33303	2020-08-23 12:29:00	1	1	15	0
    33402	2020-08-23 12:29:43	1	1	15	0
    33402	2020-08-23 12:29:45	1	1	15	0
    33303	2020-08-23 12:29:59	1	1	15	0
    33302	2020-08-23 16:00:04	1	1	15	0
    33302	2020-08-23 16:00:07	1	1	15	0
    33201	2020-08-23 16:00:10	1	1	15	0
    33201	2020-08-23 16:00:12	1	1	15	0
    33402	2020-08-23 16:00:15	1	1	15	0
    33402	2020-08-23 16:00:17	1	1	15	0
    33603	2020-08-23 16:00:24	1	1	15	0
    33303	2020-08-23 16:01:03	1	1	15	0
    33603	2020-08-23 16:01:12	1	1	15	0
    33603	2020-08-23 16:01:14	1	1	15	0
    33601	2020-08-23 16:22:27	1	1	15	0
    33601	2020-08-23 16:22:28	1	1	15	0
    33301	2020-08-23 16:51:17	1	1	15	0
    33301	2020-08-23 16:51:19	1	1	15	0
    33101	2020-08-23 16:57:18	1	1	15	0
    33101	2020-08-23 16:57:20	1	1	15	0
    33602	2020-08-23 17:08:22	1	1	15	0
    33301	2020-08-24 08:01:43	1	1	15	0
    33301	2020-08-24 08:01:45	1	1	15	0
    33601	2020-08-24 08:01:50	1	1	15	0
    33601	2020-08-24 08:01:54	1	1	15	0
    33101	2020-08-24 08:02:35	1	1	15	0
    33101	2020-08-24 08:02:37	1	1	15	0
    33602	2020-08-24 08:05:51	1	1	15	0
    33602	2020-08-24 08:05:53	1	1	15	0
    33402	2020-08-24 08:07:19	1	1	15	0
    33302	2020-08-24 08:30:34	1	1	15	0
    33302	2020-08-24 08:30:35	1	1	15	0
    33201	2020-08-24 08:34:14	1	1	15	0
     9007	2020-08-24 10:51:15	1	1	4	0
     9007	2020-08-24 10:51:19	1	1	4	0
     9007	2020-08-24 10:51:20	1	1	4	0
    33403	2020-08-24 10:52:36	1	1	15	0
    33403	2020-08-24 10:52:38	1	1	15	0
    33402	2020-08-24 16:00:41	1	1	15	0
    33402	2020-08-24 16:00:43	1	1	15	0
    33402	2020-08-24 16:00:57	1	1	15	0
    33402	2020-08-24 16:00:59	1	1	15	0
    33402	2020-08-24 16:01:02	1	1	15	0
    33302	2020-08-24 16:01:06	1	1	15	0
    33302	2020-08-24 16:01:08	1	1	15	0
    33302	2020-08-24 16:01:10	1	1	15	0
    33301	2020-08-24 16:01:17	1	1	15	0
    33301	2020-08-24 16:01:20	1	1	15	0
    33601	2020-08-24 16:08:11	1	1	15	0
    33601	2020-08-24 16:08:12	1	1	15	0
    33201	2020-08-24 16:41:55	1	1	15	0
    33201	2020-08-24 16:41:57	1	1	15	0
    33101	2020-08-24 16:46:29	1	1	15	0
    33101	2020-08-24 16:46:31	1	1	15	0
    33101	2020-08-24 16:46:33	1	1	15	0
    33602	2020-08-24 17:06:19	1	1	15	0
    33602	2020-08-25 07:48:00	1	1	15	0
    33602	2020-08-25 07:48:02	1	1	15	0
    33303	2020-08-25 08:01:10	1	1	15	0
    33603	2020-08-25 08:03:49	1	1	15	0
    33603	2020-08-25 08:03:51	1	1	15	0
    33403	2020-08-25 08:03:54	1	1	15	0
    33403	2020-08-25 08:03:56	1	1	15	0
    33402	2020-08-25 08:04:02	1	1	15	0
    33402	2020-08-25 08:04:04	1	1	15	0
    33601	2020-08-25 08:06:22	1	1	15	0
    33601	2020-08-25 08:06:24	1	1	15	0
    33302	2020-08-25 08:13:46	1	1	15	0
    33302	2020-08-25 08:13:49	1	1	15	0
    33302	2020-08-25 08:13:51	1	1	15	0
    33101	2020-08-25 08:16:43	1	1	15	0
    33101	2020-08-25 08:16:45	1	1	15	0
    33101	2020-08-25 08:16:47	1	1	15	0
    33201	2020-08-25 08:44:21	1	1	15	0
    33201	2020-08-25 08:44:23	1	1	15	0
    33401	2020-08-25 09:11:35	1	1	15	0
    33401	2020-08-25 09:11:38	1	1	15	0
    33402	2020-08-25 16:00:35	1	1	15	0
    33402	2020-08-25 16:00:37	1	1	15	0
    33302	2020-08-25 16:00:48	1	1	15	0
    33302	2020-08-25 16:00:50	1	1	15	0
    33303	2020-08-25 16:01:16	1	1	15	0
    33603	2020-08-25 16:02:44	1	1	15	0
    33601	2020-08-25 16:03:28	1	1	15	0
    33601	2020-08-25 16:03:30	1	1	15	0
    33601	2020-08-25 16:03:32	1	1	15	0
    33403	2020-08-25 16:09:30	1	1	15	0
    33403	2020-08-25 16:09:33	1	1	15	0
    33403	2020-08-25 16:09:35	1	1	15	0
    33401	2020-08-25 17:02:42	1	1	15	0
    33401	2020-08-25 17:02:44	1	1	15	0
    33201	2020-08-25 17:09:37	1	1	15	0
    33101	2020-08-25 17:10:00	1	1	15	0
    33101	2020-08-25 17:10:05	1	1	15	0
    33101	2020-08-25 17:10:07	1	1	15	0
    33602	2020-08-25 17:10:14	1	1	15	0
    33602	2020-08-25 17:10:16	1	1	15	0
    33602	2020-08-25 17:10:18	1	1	15	0
